"","ccaa_iso","fecha","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_ag","num_casos_prueba_elisa","num_casos_prueba_desconocida"
"557","CL","2020-01-30",0,0,0,0,0,0
"558","CM","2020-01-30",0,0,0,0,0,0
"559","CN","2020-01-30",0,0,0,0,0,0
"560","CT","2020-01-30",2,2,0,0,0,0
"561","EX","2020-01-30",0,0,0,0,0,0
"562","GA","2020-01-30",0,0,0,0,0,0
"563","IB","2020-01-30",0,0,0,0,0,0
"564","MC","2020-01-30",0,0,0,0,0,0
"565","MD","2020-01-30",2,2,0,0,0,0
"566","ML","2020-01-30",0,0,0,0,0,0
"567","NC","2020-01-30",0,0,0,0,0,0
"568","PV","2020-01-30",0,0,0,0,0,0
"569","RI","2020-01-30",0,0,0,0,0,0
"570","VC","2020-01-30",2,1,0,1,0,0
"571","AN","2020-01-31",0,0,0,0,0,0
"572","AR","2020-01-31",0,0,0,0,0,0
"573","AS","2020-01-31",0,0,0,0,0,0
"574","CB","2020-01-31",0,0,0,0,0,0
"575","CE","2020-01-31",0,0,0,0,0,0
"576","CL","2020-01-31",0,0,0,0,0,0
"577","CM","2020-01-31",0,0,0,0,0,0
"578","CN","2020-01-31",0,0,0,0,0,0
"579","CT","2020-01-31",2,2,0,0,0,0
"580","EX","2020-01-31",0,0,0,0,0,0
"581","GA","2020-01-31",4,3,0,1,0,0
"582","IB","2020-01-31",0,0,0,0,0,0
"583","MC","2020-01-31",0,0,0,0,0,0
"584","MD","2020-01-31",4,3,0,1,0,0
"585","ML","2020-01-31",0,0,0,0,0,0
"586","NC","2020-01-31",0,0,0,0,0,0
"587","PV","2020-01-31",0,0,0,0,0,0
"588","RI","2020-01-31",0,0,0,0,0,0
"589","VC","2020-01-31",2,2,0,0,0,0
"590","AN","2020-02-01",1,0,0,1,0,0
"591","AR","2020-02-01",0,0,0,0,0,0
"592","AS","2020-02-01",0,0,0,0,0,0
"593","CB","2020-02-01",0,0,0,0,0,0
"594","CE","2020-02-01",0,0,0,0,0,0
"595","CL","2020-02-01",0,0,0,0,0,0
"596","CM","2020-02-01",0,0,0,0,0,0
"597","CN","2020-02-01",0,0,0,0,0,0
"598","CT","2020-02-01",9,8,0,0,0,1
"599","EX","2020-02-01",0,0,0,0,0,0
"600","GA","2020-02-01",1,1,0,0,0,0
"601","IB","2020-02-01",0,0,0,0,0,0
"602","MC","2020-02-01",0,0,0,0,0,0
"603","MD","2020-02-01",11,8,0,3,0,0
"604","ML","2020-02-01",0,0,0,0,0,0
"605","NC","2020-02-01",0,0,0,0,0,0
"606","PV","2020-02-01",0,0,0,0,0,0
"607","RI","2020-02-01",0,0,0,0,0,0
"608","VC","2020-02-01",2,1,0,1,0,0
"609","AN","2020-02-02",1,1,0,0,0,0
"610","AR","2020-02-02",0,0,0,0,0,0
"611","AS","2020-02-02",0,0,0,0,0,0
"612","CB","2020-02-02",0,0,0,0,0,0
"613","CE","2020-02-02",0,0,0,0,0,0
"614","CL","2020-02-02",1,1,0,0,0,0
"615","CM","2020-02-02",0,0,0,0,0,0
"616","CN","2020-02-02",0,0,0,0,0,0
"617","CT","2020-02-02",6,6,0,0,0,0
"618","EX","2020-02-02",0,0,0,0,0,0
"619","GA","2020-02-02",1,1,0,0,0,0
"620","IB","2020-02-02",0,0,0,0,0,0
"621","MC","2020-02-02",0,0,0,0,0,0
"622","MD","2020-02-02",10,8,0,2,0,0
"623","ML","2020-02-02",0,0,0,0,0,0
"624","NC","2020-02-02",0,0,0,0,0,0
"625","PV","2020-02-02",0,0,0,0,0,0
"626","RI","2020-02-02",0,0,0,0,0,0
"627","VC","2020-02-02",0,0,0,0,0,0
"628","AN","2020-02-03",1,1,0,0,0,0
"629","AR","2020-02-03",0,0,0,0,0,0
"630","AS","2020-02-03",0,0,0,0,0,0
"631","CB","2020-02-03",0,0,0,0,0,0
"632","CE","2020-02-03",0,0,0,0,0,0
"633","CL","2020-02-03",0,0,0,0,0,0
"634","CM","2020-02-03",0,0,0,0,0,0
"635","CN","2020-02-03",0,0,0,0,0,0
"636","CT","2020-02-03",1,1,0,0,0,0
"637","EX","2020-02-03",0,0,0,0,0,0
"638","GA","2020-02-03",1,1,0,0,0,0
"639","IB","2020-02-03",0,0,0,0,0,0
"640","MC","2020-02-03",0,0,0,0,0,0
"641","MD","2020-02-03",10,9,0,1,0,0
"642","ML","2020-02-03",0,0,0,0,0,0
"643","NC","2020-02-03",0,0,0,0,0,0
"644","PV","2020-02-03",0,0,0,0,0,0
"645","RI","2020-02-03",0,0,0,0,0,0
"646","VC","2020-02-03",1,1,0,0,0,0
"647","AN","2020-02-04",0,0,0,0,0,0
"648","AR","2020-02-04",0,0,0,0,0,0
"649","AS","2020-02-04",0,0,0,0,0,0
"650","CB","2020-02-04",0,0,0,0,0,0
"651","CE","2020-02-04",0,0,0,0,0,0
"652","CL","2020-02-04",1,1,0,0,0,0
"653","CM","2020-02-04",0,0,0,0,0,0
"654","CN","2020-02-04",1,1,0,0,0,0
"655","CT","2020-02-04",7,7,0,0,0,0
"656","EX","2020-02-04",0,0,0,0,0,0
"657","GA","2020-02-04",0,0,0,0,0,0
"658","IB","2020-02-04",0,0,0,0,0,0
"659","MC","2020-02-04",0,0,0,0,0,0
"660","MD","2020-02-04",2,2,0,0,0,0
"661","ML","2020-02-04",0,0,0,0,0,0
"662","NC","2020-02-04",0,0,0,0,0,0
"663","PV","2020-02-04",0,0,0,0,0,0
"664","RI","2020-02-04",0,0,0,0,0,0
"665","VC","2020-02-04",1,1,0,0,0,0
"666","AN","2020-02-05",0,0,0,0,0,0
"667","AR","2020-02-05",0,0,0,0,0,0
"668","AS","2020-02-05",0,0,0,0,0,0
"669","CB","2020-02-05",0,0,0,0,0,0
"670","CE","2020-02-05",0,0,0,0,0,0
"671","CL","2020-02-05",1,1,0,0,0,0
"672","CM","2020-02-05",0,0,0,0,0,0
"673","CN","2020-02-05",0,0,0,0,0,0
"674","CT","2020-02-05",1,1,0,0,0,0
"675","EX","2020-02-05",0,0,0,0,0,0
"676","GA","2020-02-05",0,0,0,0,0,0
"677","IB","2020-02-05",0,0,0,0,0,0
"678","MC","2020-02-05",0,0,0,0,0,0
"679","MD","2020-02-05",4,4,0,0,0,0
"680","ML","2020-02-05",0,0,0,0,0,0
"681","NC","2020-02-05",0,0,0,0,0,0
"682","PV","2020-02-05",0,0,0,0,0,0
"683","RI","2020-02-05",0,0,0,0,0,0
"684","VC","2020-02-05",1,1,0,0,0,0
"685","AN","2020-02-06",2,1,1,0,0,0
"686","AR","2020-02-06",2,2,0,0,0,0
"687","AS","2020-02-06",0,0,0,0,0,0
"688","CB","2020-02-06",0,0,0,0,0,0
"689","CE","2020-02-06",0,0,0,0,0,0
"690","CL","2020-02-06",0,0,0,0,0,0
"691","CM","2020-02-06",0,0,0,0,0,0
"692","CN","2020-02-06",0,0,0,0,0,0
"693","CT","2020-02-06",0,0,0,0,0,0
"694","EX","2020-02-06",0,0,0,0,0,0
"695","GA","2020-02-06",0,0,0,0,0,0
"696","IB","2020-02-06",0,0,0,0,0,0
"697","MC","2020-02-06",0,0,0,0,0,0
"698","MD","2020-02-06",5,5,0,0,0,0
"699","ML","2020-02-06",0,0,0,0,0,0
"700","NC","2020-02-06",0,0,0,0,0,0
"701","PV","2020-02-06",0,0,0,0,0,0
"702","RI","2020-02-06",0,0,0,0,0,0
"703","VC","2020-02-06",2,2,0,0,0,0
"704","AN","2020-02-07",2,2,0,0,0,0
"705","AR","2020-02-07",0,0,0,0,0,0
"706","AS","2020-02-07",0,0,0,0,0,0
"707","CB","2020-02-07",0,0,0,0,0,0
"708","CE","2020-02-07",0,0,0,0,0,0
"709","CL","2020-02-07",1,1,0,0,0,0
"710","CM","2020-02-07",0,0,0,0,0,0
"711","CN","2020-02-07",0,0,0,0,0,0
"712","CT","2020-02-07",4,3,0,0,0,1
"713","EX","2020-02-07",0,0,0,0,0,0
"714","GA","2020-02-07",0,0,0,0,0,0
"715","IB","2020-02-07",0,0,0,0,0,0
"716","MC","2020-02-07",0,0,0,0,0,0
"717","MD","2020-02-07",9,9,0,0,0,0
"718","ML","2020-02-07",0,0,0,0,0,0
"719","NC","2020-02-07",0,0,0,0,0,0
"720","PV","2020-02-07",0,0,0,0,0,0
"721","RI","2020-02-07",0,0,0,0,0,0
"722","VC","2020-02-07",0,0,0,0,0,0
"723","AN","2020-02-08",0,0,0,0,0,0
"724","AR","2020-02-08",0,0,0,0,0,0
"725","AS","2020-02-08",0,0,0,0,0,0
"726","CB","2020-02-08",0,0,0,0,0,0
"727","CE","2020-02-08",0,0,0,0,0,0
"728","CL","2020-02-08",0,0,0,0,0,0
"729","CM","2020-02-08",0,0,0,0,0,0
"730","CN","2020-02-08",0,0,0,0,0,0
"731","CT","2020-02-08",0,0,0,0,0,0
"732","EX","2020-02-08",1,1,0,0,0,0
"733","GA","2020-02-08",0,0,0,0,0,0
"734","IB","2020-02-08",0,0,0,0,0,0
"735","MC","2020-02-08",0,0,0,0,0,0
"736","MD","2020-02-08",8,8,0,0,0,0
"737","ML","2020-02-08",0,0,0,0,0,0
"738","NC","2020-02-08",0,0,0,0,0,0
"739","PV","2020-02-08",0,0,0,0,0,0
"740","RI","2020-02-08",0,0,0,0,0,0
"741","VC","2020-02-08",0,0,0,0,0,0
"742","AN","2020-02-09",0,0,0,0,0,0
"743","AR","2020-02-09",0,0,0,0,0,0
"744","AS","2020-02-09",0,0,0,0,0,0
"745","CB","2020-02-09",0,0,0,0,0,0
"746","CE","2020-02-09",0,0,0,0,0,0
"747","CL","2020-02-09",0,0,0,0,0,0
"748","CM","2020-02-09",0,0,0,0,0,0
"749","CN","2020-02-09",0,0,0,0,0,0
"750","CT","2020-02-09",2,2,0,0,0,0
"751","EX","2020-02-09",0,0,0,0,0,0
"752","GA","2020-02-09",0,0,0,0,0,0
"753","IB","2020-02-09",0,0,0,0,0,0
"754","MC","2020-02-09",0,0,0,0,0,0
"755","MD","2020-02-09",2,2,0,0,0,0
"756","ML","2020-02-09",0,0,0,0,0,0
"757","NC","2020-02-09",0,0,0,0,0,0
"758","PV","2020-02-09",0,0,0,0,0,0
"759","RI","2020-02-09",0,0,0,0,0,0
"760","VC","2020-02-09",0,0,0,0,0,0
"761","AN","2020-02-10",1,1,0,0,0,0
"762","AR","2020-02-10",0,0,0,0,0,0
"763","AS","2020-02-10",0,0,0,0,0,0
"764","CB","2020-02-10",0,0,0,0,0,0
"765","CE","2020-02-10",0,0,0,0,0,0
"766","CL","2020-02-10",1,0,1,0,0,0
"767","CM","2020-02-10",0,0,0,0,0,0
"768","CN","2020-02-10",0,0,0,0,0,0
"769","CT","2020-02-10",5,5,0,0,0,0
"770","EX","2020-02-10",0,0,0,0,0,0
"771","GA","2020-02-10",0,0,0,0,0,0
"772","IB","2020-02-10",2,2,0,0,0,0
"773","MC","2020-02-10",0,0,0,0,0,0
"774","MD","2020-02-10",13,12,0,1,0,0
"775","ML","2020-02-10",0,0,0,0,0,0
"776","NC","2020-02-10",1,1,0,0,0,0
"777","PV","2020-02-10",0,0,0,0,0,0
"778","RI","2020-02-10",0,0,0,0,0,0
"779","VC","2020-02-10",1,1,0,0,0,0
"780","AN","2020-02-11",0,0,0,0,0,0
"781","AR","2020-02-11",1,1,0,0,0,0
"782","AS","2020-02-11",0,0,0,0,0,0
"783","CB","2020-02-11",0,0,0,0,0,0
"784","CE","2020-02-11",0,0,0,0,0,0
"785","CL","2020-02-11",1,1,0,0,0,0
"786","CM","2020-02-11",0,0,0,0,0,0
"787","CN","2020-02-11",0,0,0,0,0,0
"788","CT","2020-02-11",3,2,0,0,1,0
"789","EX","2020-02-11",0,0,0,0,0,0
"790","GA","2020-02-11",0,0,0,0,0,0
"791","IB","2020-02-11",0,0,0,0,0,0
"792","MC","2020-02-11",0,0,0,0,0,0
"793","MD","2020-02-11",9,9,0,0,0,0
"794","ML","2020-02-11",0,0,0,0,0,0
"795","NC","2020-02-11",0,0,0,0,0,0
"796","PV","2020-02-11",0,0,0,0,0,0
"797","RI","2020-02-11",0,0,0,0,0,0
"798","VC","2020-02-11",1,1,0,0,0,0
"799","AN","2020-02-12",1,1,0,0,0,0
"800","AR","2020-02-12",0,0,0,0,0,0
"801","AS","2020-02-12",0,0,0,0,0,0
"802","CB","2020-02-12",0,0,0,0,0,0
"803","CE","2020-02-12",0,0,0,0,0,0
"804","CL","2020-02-12",2,2,0,0,0,0
"805","CM","2020-02-12",0,0,0,0,0,0
"806","CN","2020-02-12",1,1,0,0,0,0
"807","CT","2020-02-12",9,8,0,0,0,1
"808","EX","2020-02-12",0,0,0,0,0,0
"809","GA","2020-02-12",0,0,0,0,0,0
"810","IB","2020-02-12",0,0,0,0,0,0
"811","MC","2020-02-12",0,0,0,0,0,0
"812","MD","2020-02-12",12,12,0,0,0,0
"813","ML","2020-02-12",0,0,0,0,0,0
"814","NC","2020-02-12",0,0,0,0,0,0
"815","PV","2020-02-12",2,2,0,0,0,0
"816","RI","2020-02-12",0,0,0,0,0,0
"817","VC","2020-02-12",1,1,0,0,0,0
"818","AN","2020-02-13",1,1,0,0,0,0
"819","AR","2020-02-13",1,1,0,0,0,0
"820","AS","2020-02-13",0,0,0,0,0,0
"821","CB","2020-02-13",0,0,0,0,0,0
"822","CE","2020-02-13",0,0,0,0,0,0
"823","CL","2020-02-13",0,0,0,0,0,0
"824","CM","2020-02-13",0,0,0,0,0,0
"825","CN","2020-02-13",0,0,0,0,0,0
"826","CT","2020-02-13",6,6,0,0,0,0
"827","EX","2020-02-13",0,0,0,0,0,0
"828","GA","2020-02-13",0,0,0,0,0,0
"829","IB","2020-02-13",0,0,0,0,0,0
"830","MC","2020-02-13",0,0,0,0,0,0
"831","MD","2020-02-13",16,16,0,0,0,0
"832","ML","2020-02-13",0,0,0,0,0,0
"833","NC","2020-02-13",0,0,0,0,0,0
"834","PV","2020-02-13",0,0,0,0,0,0
"835","RI","2020-02-13",0,0,0,0,0,0
"836","VC","2020-02-13",1,1,0,0,0,0
"837","AN","2020-02-14",1,1,0,0,0,0
"838","AR","2020-02-14",0,0,0,0,0,0
"839","AS","2020-02-14",0,0,0,0,0,0
"840","CB","2020-02-14",0,0,0,0,0,0
"841","CE","2020-02-14",0,0,0,0,0,0
"842","CL","2020-02-14",1,1,0,0,0,0
"843","CM","2020-02-14",0,0,0,0,0,0
"844","CN","2020-02-14",1,1,0,0,0,0
"845","CT","2020-02-14",2,2,0,0,0,0
"846","EX","2020-02-14",1,1,0,0,0,0
"847","GA","2020-02-14",0,0,0,0,0,0
"848","IB","2020-02-14",1,1,0,0,0,0
"849","MC","2020-02-14",0,0,0,0,0,0
"850","MD","2020-02-14",11,11,0,0,0,0
"851","ML","2020-02-14",0,0,0,0,0,0
"852","NC","2020-02-14",0,0,0,0,0,0
"853","PV","2020-02-14",0,0,0,0,0,0
"854","RI","2020-02-14",0,0,0,0,0,0
"855","VC","2020-02-14",2,2,0,0,0,0
"856","AN","2020-02-15",1,1,0,0,0,0
"857","AR","2020-02-15",0,0,0,0,0,0
"858","AS","2020-02-15",0,0,0,0,0,0
"859","CB","2020-02-15",0,0,0,0,0,0
"860","CE","2020-02-15",0,0,0,0,0,0
"861","CL","2020-02-15",0,0,0,0,0,0
"862","CM","2020-02-15",0,0,0,0,0,0
"863","CN","2020-02-15",0,0,0,0,0,0
"864","CT","2020-02-15",14,14,0,0,0,0
"865","EX","2020-02-15",1,1,0,0,0,0
"866","GA","2020-02-15",0,0,0,0,0,0
"867","IB","2020-02-15",0,0,0,0,0,0
"868","MC","2020-02-15",0,0,0,0,0,0
"869","MD","2020-02-15",13,13,0,0,0,0
"870","ML","2020-02-15",0,0,0,0,0,0
"871","NC","2020-02-15",0,0,0,0,0,0
"872","PV","2020-02-15",3,3,0,0,0,0
"873","RI","2020-02-15",0,0,0,0,0,0
"874","VC","2020-02-15",4,4,0,0,0,0
"875","AN","2020-02-16",0,0,0,0,0,0
"876","AR","2020-02-16",1,1,0,0,0,0
"877","AS","2020-02-16",0,0,0,0,0,0
"878","CB","2020-02-16",0,0,0,0,0,0
"879","CE","2020-02-16",0,0,0,0,0,0
"880","CL","2020-02-16",0,0,0,0,0,0
"881","CM","2020-02-16",0,0,0,0,0,0
"882","CN","2020-02-16",2,2,0,0,0,0
"883","CT","2020-02-16",4,3,0,0,0,1
"884","EX","2020-02-16",0,0,0,0,0,0
"885","GA","2020-02-16",1,1,0,0,0,0
"886","IB","2020-02-16",0,0,0,0,0,0
"887","MC","2020-02-16",0,0,0,0,0,0
"888","MD","2020-02-16",17,15,0,2,0,0
"889","ML","2020-02-16",0,0,0,0,0,0
"890","NC","2020-02-16",0,0,0,0,0,0
"891","PV","2020-02-16",1,1,0,0,0,0
"892","RI","2020-02-16",0,0,0,0,0,0
"893","VC","2020-02-16",1,1,0,0,0,0
"894","AN","2020-02-17",0,0,0,0,0,0
"895","AR","2020-02-17",2,2,0,0,0,0
"896","AS","2020-02-17",0,0,0,0,0,0
"897","CB","2020-02-17",0,0,0,0,0,0
"898","CE","2020-02-17",0,0,0,0,0,0
"899","CL","2020-02-17",0,0,0,0,0,0
"900","CM","2020-02-17",0,0,0,0,0,0
"901","CN","2020-02-17",0,0,0,0,0,0
"902","CT","2020-02-17",1,1,0,0,0,0
"903","EX","2020-02-17",1,0,1,0,0,0
"904","GA","2020-02-17",0,0,0,0,0,0
"905","IB","2020-02-17",0,0,0,0,0,0
"906","MC","2020-02-17",0,0,0,0,0,0
"907","MD","2020-02-17",20,20,0,0,0,0
"908","ML","2020-02-17",0,0,0,0,0,0
"909","NC","2020-02-17",0,0,0,0,0,0
"910","PV","2020-02-17",2,2,0,0,0,0
"911","RI","2020-02-17",0,0,0,0,0,0
"912","VC","2020-02-17",3,3,0,0,0,0
"913","AN","2020-02-18",3,3,0,0,0,0
"914","AR","2020-02-18",2,1,0,1,0,0
"915","AS","2020-02-18",0,0,0,0,0,0
"916","CB","2020-02-18",0,0,0,0,0,0
"917","CE","2020-02-18",0,0,0,0,0,0
"918","CL","2020-02-18",1,1,0,0,0,0
"919","CM","2020-02-18",0,0,0,0,0,0
"920","CN","2020-02-18",1,1,0,0,0,0
"921","CT","2020-02-18",6,6,0,0,0,0
"922","EX","2020-02-18",0,0,0,0,0,0
"923","GA","2020-02-18",1,1,0,0,0,0
"924","IB","2020-02-18",0,0,0,0,0,0
"925","MC","2020-02-18",0,0,0,0,0,0
"926","MD","2020-02-18",14,14,0,0,0,0
"927","ML","2020-02-18",0,0,0,0,0,0
"928","NC","2020-02-18",0,0,0,0,0,0
"929","PV","2020-02-18",0,0,0,0,0,0
"930","RI","2020-02-18",0,0,0,0,0,0
"931","VC","2020-02-18",1,1,0,0,0,0
"932","AN","2020-02-19",0,0,0,0,0,0
"933","AR","2020-02-19",0,0,0,0,0,0
"934","AS","2020-02-19",0,0,0,0,0,0
"935","CB","2020-02-19",0,0,0,0,0,0
"936","CE","2020-02-19",0,0,0,0,0,0
"937","CL","2020-02-19",0,0,0,0,0,0
"938","CM","2020-02-19",0,0,0,0,0,0
"939","CN","2020-02-19",1,1,0,0,0,0
"940","CT","2020-02-19",1,1,0,0,0,0
"941","EX","2020-02-19",1,1,0,0,0,0
"942","GA","2020-02-19",0,0,0,0,0,0
"943","IB","2020-02-19",0,0,0,0,0,0
"944","MC","2020-02-19",0,0,0,0,0,0
"945","MD","2020-02-19",13,12,0,1,0,0
"946","ML","2020-02-19",0,0,0,0,0,0
"947","NC","2020-02-19",0,0,0,0,0,0
"948","PV","2020-02-19",1,1,0,0,0,0
"949","RI","2020-02-19",0,0,0,0,0,0
"950","VC","2020-02-19",1,1,0,0,0,0
"951","AN","2020-02-20",4,3,1,0,0,0
"952","AR","2020-02-20",0,0,0,0,0,0
"953","AS","2020-02-20",0,0,0,0,0,0
"954","CB","2020-02-20",0,0,0,0,0,0
"955","CE","2020-02-20",0,0,0,0,0,0
"956","CL","2020-02-20",1,1,0,0,0,0
"957","CM","2020-02-20",0,0,0,0,0,0
"958","CN","2020-02-20",1,1,0,0,0,0
"959","CT","2020-02-20",14,13,0,0,0,1
"960","EX","2020-02-20",0,0,0,0,0,0
"961","GA","2020-02-20",3,3,0,0,0,0
"962","IB","2020-02-20",1,0,1,0,0,0
"963","MC","2020-02-20",0,0,0,0,0,0
"964","MD","2020-02-20",30,29,0,1,0,0
"965","ML","2020-02-20",0,0,0,0,0,0
"966","NC","2020-02-20",0,0,0,0,0,0
"967","PV","2020-02-20",1,1,0,0,0,0
"968","RI","2020-02-20",0,0,0,0,0,0
"969","VC","2020-02-20",3,3,0,0,0,0
"970","AN","2020-02-21",4,4,0,0,0,0
"971","AR","2020-02-21",2,2,0,0,0,0
"972","AS","2020-02-21",0,0,0,0,0,0
"973","CB","2020-02-21",0,0,0,0,0,0
"974","CE","2020-02-21",0,0,0,0,0,0
"975","CL","2020-02-21",4,3,1,0,0,0
"976","CM","2020-02-21",0,0,0,0,0,0
"977","CN","2020-02-21",0,0,0,0,0,0
"978","CT","2020-02-21",17,16,0,0,0,1
"979","EX","2020-02-21",0,0,0,0,0,0
"980","GA","2020-02-21",0,0,0,0,0,0
"981","IB","2020-02-21",0,0,0,0,0,0
"982","MC","2020-02-21",0,0,0,0,0,0
"983","MD","2020-02-21",31,30,0,1,0,0
"984","ML","2020-02-21",0,0,0,0,0,0
"985","NC","2020-02-21",1,1,0,0,0,0
"986","PV","2020-02-21",3,3,0,0,0,0
"987","RI","2020-02-21",0,0,0,0,0,0
"988","VC","2020-02-21",2,2,0,0,0,0
"989","AN","2020-02-22",2,2,0,0,0,0
"990","AR","2020-02-22",3,3,0,0,0,0
"991","AS","2020-02-22",0,0,0,0,0,0
"992","CB","2020-02-22",0,0,0,0,0,0
"993","CE","2020-02-22",0,0,0,0,0,0
"994","CL","2020-02-22",2,2,0,0,0,0
"995","CM","2020-02-22",0,0,0,0,0,0
"996","CN","2020-02-22",0,0,0,0,0,0
"997","CT","2020-02-22",13,13,0,0,0,0
"998","EX","2020-02-22",0,0,0,0,0,0
"999","GA","2020-02-22",2,2,0,0,0,0
"1000","IB","2020-02-22",0,0,0,0,0,0
"1001","MC","2020-02-22",1,1,0,0,0,0
"1002","MD","2020-02-22",32,31,0,1,0,0
"1003","ML","2020-02-22",0,0,0,0,0,0
"1004","NC","2020-02-22",1,1,0,0,0,0
"1005","PV","2020-02-22",4,4,0,0,0,0
"1006","RI","2020-02-22",0,0,0,0,0,0
"1007","VC","2020-02-22",2,2,0,0,0,0
"1008","AN","2020-02-23",2,2,0,0,0,0
"1009","AR","2020-02-23",2,1,0,1,0,0
"1010","AS","2020-02-23",1,1,0,0,0,0
"1011","CB","2020-02-23",1,1,0,0,0,0
"1012","CE","2020-02-23",0,0,0,0,0,0
"1013","CL","2020-02-23",4,4,0,0,0,0
"1014","CM","2020-02-23",0,0,0,0,0,0
"1015","CN","2020-02-23",1,1,0,0,0,0
"1016","CT","2020-02-23",8,6,0,0,0,2
"1017","EX","2020-02-23",0,0,0,0,0,0
"1018","GA","2020-02-23",0,0,0,0,0,0
"1019","IB","2020-02-23",0,0,0,0,0,0
"1020","MC","2020-02-23",1,1,0,0,0,0
"1021","MD","2020-02-23",46,46,0,0,0,0
"1022","ML","2020-02-23",0,0,0,0,0,0
"1023","NC","2020-02-23",1,1,0,0,0,0
"1024","PV","2020-02-23",1,1,0,0,0,0
"1025","RI","2020-02-23",3,3,0,0,0,0
"1026","VC","2020-02-23",6,5,0,1,0,0
"1027","AN","2020-02-24",5,5,0,0,0,0
"1028","AR","2020-02-24",3,2,0,1,0,0
"1029","AS","2020-02-24",0,0,0,0,0,0
"1030","CB","2020-02-24",0,0,0,0,0,0
"1031","CE","2020-02-24",0,0,0,0,0,0
"1032","CL","2020-02-24",4,4,0,0,0,0
"1033","CM","2020-02-24",1,1,0,0,0,0
"1034","CN","2020-02-24",0,0,0,0,0,0
"1035","CT","2020-02-24",12,10,0,0,0,2
"1036","EX","2020-02-24",0,0,0,0,0,0
"1037","GA","2020-02-24",1,1,0,0,0,0
"1038","IB","2020-02-24",0,0,0,0,0,0
"1039","MC","2020-02-24",1,1,0,0,0,0
"1040","MD","2020-02-24",58,58,0,0,0,0
"1041","ML","2020-02-24",0,0,0,0,0,0
"1042","NC","2020-02-24",3,3,0,0,0,0
"1043","PV","2020-02-24",7,6,0,1,0,0
"1044","RI","2020-02-24",2,2,0,0,0,0
"1045","VC","2020-02-24",14,13,0,0,0,1
"1046","AN","2020-02-25",9,9,0,0,0,0
"1047","AR","2020-02-25",2,2,0,0,0,0
"1048","AS","2020-02-25",1,1,0,0,0,0
"1049","CB","2020-02-25",9,9,0,0,0,0
"1050","CE","2020-02-25",0,0,0,0,0,0
"1051","CL","2020-02-25",5,5,0,0,0,0
"1052","CM","2020-02-25",0,0,0,0,0,0
"1053","CN","2020-02-25",2,2,0,0,0,0
"1054","CT","2020-02-25",21,18,0,0,1,2
"1055","EX","2020-02-25",2,2,0,0,0,0
"1056","GA","2020-02-25",2,2,0,0,0,0
"1057","IB","2020-02-25",0,0,0,0,0,0
"1058","MC","2020-02-25",3,1,2,0,0,0
"1059","MD","2020-02-25",53,53,0,0,0,0
"1060","ML","2020-02-25",0,0,0,0,0,0
"1061","NC","2020-02-25",2,2,0,0,0,0
"1062","PV","2020-02-25",11,11,0,0,0,0
"1063","RI","2020-02-25",2,2,0,0,0,0
"1064","VC","2020-02-25",8,8,0,0,0,0
"1065","AN","2020-02-26",9,9,0,0,0,0
"1066","AR","2020-02-26",2,2,0,0,0,0
"1067","AS","2020-02-26",0,0,0,0,0,0
"1068","CB","2020-02-26",0,0,0,0,0,0
"1069","CE","2020-02-26",0,0,0,0,0,0
"1070","CL","2020-02-26",7,7,0,0,0,0
"1071","CM","2020-02-26",0,0,0,0,0,0
"1072","CN","2020-02-26",6,6,0,0,0,0
"1073","CT","2020-02-26",26,21,0,0,0,5
"1074","EX","2020-02-26",0,0,0,0,0,0
"1075","GA","2020-02-26",3,3,0,0,0,0
"1076","IB","2020-02-26",0,0,0,0,0,0
"1077","MC","2020-02-26",1,0,1,0,0,0
"1078","MD","2020-02-26",73,72,0,1,0,0
"1079","ML","2020-02-26",0,0,0,0,0,0
"1080","NC","2020-02-26",2,2,0,0,0,0
"1081","PV","2020-02-26",11,11,0,0,0,0
"1082","RI","2020-02-26",3,3,0,0,0,0
"1083","VC","2020-02-26",8,8,0,0,0,0
"1084","AN","2020-02-27",8,7,1,0,0,0
"1085","AR","2020-02-27",0,0,0,0,0,0
"1086","AS","2020-02-27",0,0,0,0,0,0
"1087","CB","2020-02-27",0,0,0,0,0,0
"1088","CE","2020-02-27",0,0,0,0,0,0
"1089","CL","2020-02-27",6,6,0,0,0,0
"1090","CM","2020-02-27",1,1,0,0,0,0
"1091","CN","2020-02-27",2,2,0,0,0,0
"1092","CT","2020-02-27",16,13,0,0,1,2
"1093","EX","2020-02-27",1,1,0,0,0,0
"1094","GA","2020-02-27",7,7,0,0,0,0
"1095","IB","2020-02-27",4,4,0,0,0,0
"1096","MC","2020-02-27",1,1,0,0,0,0
"1097","MD","2020-02-27",99,99,0,0,0,0
"1098","ML","2020-02-27",0,0,0,0,0,0
"1099","NC","2020-02-27",4,4,0,0,0,0
"1100","PV","2020-02-27",13,13,0,0,0,0
"1101","RI","2020-02-27",8,8,0,0,0,0
"1102","VC","2020-02-27",15,15,0,0,0,0
"1103","AN","2020-02-28",8,8,0,0,0,0
"1104","AR","2020-02-28",3,3,0,0,0,0
"1105","AS","2020-02-28",1,1,0,0,0,0
"1106","CB","2020-02-28",0,0,0,0,0,0
"1107","CE","2020-02-28",0,0,0,0,0,0
"1108","CL","2020-02-28",8,8,0,0,0,0
